,label_column,label_value,count_samples_in_group,percentage_above_min_value,group
9478,FA,4002779,4,0.0,NON-OUTLIER
9479,FA,4004755,1,0.0,NON-OUTLIER
9480,FA,4003412,1,0.0,NON-OUTLIER
9481,FA,4004761,2,0.0,NON-OUTLIER
9482,FA,4004765,4,0.0,NON-OUTLIER
9483,FA,4003223,1,0.0,NON-OUTLIER
9484,FA,4003568,1,0.0,NON-OUTLIER
9485,FA,4006918,2,0.0,NON-OUTLIER
9486,FA,4007208,1,0.0,NON-OUTLIER
9487,FA,4005739,1,0.0,NON-OUTLIER
9488,FA,4007771,1,0.0,NON-OUTLIER
9489,FA,4005490,1,0.0,NON-OUTLIER
9490,FA,4007772,1,0.0,NON-OUTLIER
9473,FA,4007145,2,0.0,NON-OUTLIER
9472,FA,4004754,1,0.0,NON-OUTLIER
9471,FA,4004753,1,0.0,NON-OUTLIER
9461,FA,4002997,2,0.0,NON-OUTLIER
9454,FA,4006664,5,0.0,NON-OUTLIER
9455,FA,4001367,1,0.0,NON-OUTLIER
9456,FA,4004747,1,0.0,NON-OUTLIER
9457,FA,4007768,1,0.0,NON-OUTLIER
9458,FA,4007769,1,0.0,NON-OUTLIER
9459,FA,4004751,1,0.0,NON-OUTLIER
9460,FA,4004752,1,0.0,NON-OUTLIER
9462,FA,4002720,1,0.0,NON-OUTLIER
9470,FA,4004749,1,0.0,NON-OUTLIER
9463,FA,4007165,2,0.0,NON-OUTLIER
9464,FA,4000514,1,0.0,NON-OUTLIER
9465,FA,4002256,2,0.0,NON-OUTLIER
9466,FA,4004748,6,0.0,NON-OUTLIER
9467,FA,4007172,10,0.0,NON-OUTLIER
9468,FA,4002773,1,0.0,NON-OUTLIER
9469,FA,4005257,2,0.0,NON-OUTLIER
9491,FA,4002324,1,0.0,NON-OUTLIER
9492,FA,4003042,1,0.0,NON-OUTLIER
9493,FA,4002961,2,0.0,NON-OUTLIER
9522,FA,4004797,1,0.0,NON-OUTLIER
9515,FA,4004777,1,0.0,NON-OUTLIER
9516,FA,4004792,1,0.0,NON-OUTLIER
9517,FA,4004793,1,0.0,NON-OUTLIER
9518,FA,4003235,2,0.0,NON-OUTLIER
9519,FA,4004789,1,0.0,NON-OUTLIER
9520,FA,4004794,6,0.0,NON-OUTLIER
9521,FA,4002390,2,0.0,NON-OUTLIER
9523,FA,4004802,1,0.0,NON-OUTLIER
9513,FA,4001635,1,0.0,NON-OUTLIER
9524,FA,4005112,2,0.0,NON-OUTLIER
9525,FA,4007473,1,0.0,NON-OUTLIER
9526,FA,4007266,11,0.0,NON-OUTLIER
9527,FA,4001149,1,0.0,NON-OUTLIER
9528,FA,4007246,2,0.0,NON-OUTLIER
9529,FA,4007270,1,0.0,NON-OUTLIER
9530,FA,4007223,1,0.0,NON-OUTLIER
9514,FA,4004796,3,0.0,NON-OUTLIER
9512,FA,4000516,2,0.0,NON-OUTLIER
9494,FA,4003286,1,0.0,NON-OUTLIER
9502,FA,4005976,1,0.0,NON-OUTLIER
9495,FA,4003072,1,0.0,NON-OUTLIER
9496,FA,4003093,2,0.0,NON-OUTLIER
9497,FA,4003229,1,0.0,NON-OUTLIER
9498,FA,4003303,1,0.0,NON-OUTLIER
9499,FA,4000385,6,0.0,NON-OUTLIER
9500,FA,4002202,1,0.0,NON-OUTLIER
9501,FA,4004769,1,0.0,NON-OUTLIER
9503,FA,4003231,1,0.0,NON-OUTLIER
9511,FA,4004773,1,0.0,NON-OUTLIER
9504,FA,4002882,1,0.0,NON-OUTLIER
9505,FA,4003253,4,0.0,NON-OUTLIER
9506,FA,4002474,6,0.0,NON-OUTLIER
9507,FA,4004772,6,0.0,NON-OUTLIER
9508,FA,4003265,2,0.0,NON-OUTLIER
9509,FA,4003400,2,0.0,NON-OUTLIER
9510,FA,4003335,2,0.0,NON-OUTLIER
9453,FA,4004746,1,0.0,NON-OUTLIER
9451,FA,4001165,1,0.0,NON-OUTLIER
9532,FA,4001639,1,0.0,NON-OUTLIER
9450,FA,4004745,2,0.0,NON-OUTLIER
9393,FA,4006370,2,0.0,NON-OUTLIER
9394,FA,4005523,2,0.0,NON-OUTLIER
9395,FA,4005478,2,0.0,NON-OUTLIER
9396,FA,4007765,2,0.0,NON-OUTLIER
9397,FA,4004688,1,0.0,NON-OUTLIER
9398,FA,4007766,1,0.0,NON-OUTLIER
9399,FA,4006485,8,0.0,NON-OUTLIER
9400,FA,4007215,2,0.0,NON-OUTLIER
9401,FA,4004759,6,0.0,NON-OUTLIER
9402,FA,4007457,3,0.0,NON-OUTLIER
9403,FA,4007178,2,0.0,NON-OUTLIER
9404,FA,4006242,3,0.0,NON-OUTLIER
9405,FA,4004696,1,0.0,NON-OUTLIER
9406,FA,4004699,1,0.0,NON-OUTLIER
9407,FA,4005626,2,0.0,NON-OUTLIER
9408,FA,4007496,1,0.0,NON-OUTLIER
9409,FA,4004701,1,0.0,NON-OUTLIER
9392,FA,4007764,2,0.0,NON-OUTLIER
9391,FA,4004855,1,0.0,NON-OUTLIER
9390,FA,4002629,2,0.0,NON-OUTLIER
9380,FA,4007763,11,0.0,NON-OUTLIER
9373,FA,4002073,2,0.0,NON-OUTLIER
9374,FA,4003572,1,0.0,NON-OUTLIER
9375,FA,4006558,2,0.0,NON-OUTLIER
9376,FA,4001855,3,0.0,NON-OUTLIER
9377,FA,4005971,1,0.0,NON-OUTLIER
9378,FA,4006534,2,0.0,NON-OUTLIER
9379,FA,4000532,4,0.0,NON-OUTLIER
9381,FA,4003910,1,0.0,NON-OUTLIER
9389,FA,4005368,3,0.0,NON-OUTLIER
9382,FA,4003172,1,0.0,NON-OUTLIER
9383,FA,4003190,1,0.0,NON-OUTLIER
9384,FA,4005254,2,0.0,NON-OUTLIER
9385,FA,4004764,1,0.0,NON-OUTLIER
9386,FA,4005298,7,0.0,NON-OUTLIER
9387,FA,4005821,1,0.0,NON-OUTLIER
9388,FA,4007008,2,0.0,NON-OUTLIER
9410,FA,4007820,1,0.0,NON-OUTLIER
9411,FA,4007821,2,0.0,NON-OUTLIER
9412,FA,4003346,1,0.0,NON-OUTLIER
9441,FA,4002939,1,0.0,NON-OUTLIER
9434,FA,4004907,1,0.0,NON-OUTLIER
9435,FA,4004713,1,0.0,NON-OUTLIER
9436,FA,4004718,2,0.0,NON-OUTLIER
9437,FA,4005443,4,0.0,NON-OUTLIER
9438,FA,4003756,1,0.0,NON-OUTLIER
9439,FA,4004720,1,0.0,NON-OUTLIER
9440,FA,4004721,1,0.0,NON-OUTLIER
9442,FA,4004727,1,0.0,NON-OUTLIER
9432,FA,4002545,2,0.0,NON-OUTLIER
9443,FA,4004733,1,0.0,NON-OUTLIER
9444,FA,4004734,8,0.0,NON-OUTLIER
9445,FA,4004737,1,0.0,NON-OUTLIER
9446,FA,4004738,1,0.0,NON-OUTLIER
9447,FA,4004739,1,0.0,NON-OUTLIER
9448,FA,4004740,1,0.0,NON-OUTLIER
9449,FA,4004743,1,0.0,NON-OUTLIER
9433,FA,4004712,2,0.0,NON-OUTLIER
9431,FA,4003496,2,0.0,NON-OUTLIER
9413,FA,4007822,1,0.0,NON-OUTLIER
9421,FA,4004709,1,0.0,NON-OUTLIER
9414,FA,4007823,2,0.0,NON-OUTLIER
9415,FA,4007824,1,0.0,NON-OUTLIER
9416,FA,4007825,1,0.0,NON-OUTLIER
9417,FA,4007826,1,0.0,NON-OUTLIER
9418,FA,4004706,1,0.0,NON-OUTLIER
9419,FA,4004707,1,0.0,NON-OUTLIER
9420,FA,4005102,6,0.0,NON-OUTLIER
9422,FA,4002684,1,0.0,NON-OUTLIER
9430,FA,4003114,4,0.0,NON-OUTLIER
9423,FA,4006076,3,0.0,NON-OUTLIER
9424,FA,4007767,1,0.0,NON-OUTLIER
9425,FA,4005945,2,0.0,NON-OUTLIER
9426,FA,4003822,1,0.0,NON-OUTLIER
9427,FA,4005128,1,0.0,NON-OUTLIER
9428,FA,4005134,1,0.0,NON-OUTLIER
9429,FA,4004710,1,0.0,NON-OUTLIER
9531,FA,4007292,8,0.0,NON-OUTLIER
9533,FA,4005130,2,0.0,NON-OUTLIER
7757,FA,4000956,1,0.0,NON-OUTLIER
9614,FA,4005267,1,0.0,NON-OUTLIER
9636,FA,4005118,3,0.0,NON-OUTLIER
9637,FA,4005171,1,0.0,NON-OUTLIER
9638,FA,4005163,1,0.0,NON-OUTLIER
9639,FA,4005160,1,0.0,NON-OUTLIER
9640,FA,4007258,2,0.0,NON-OUTLIER
9641,FA,4005189,1,0.0,NON-OUTLIER
9642,FA,4005197,1,0.0,NON-OUTLIER
9643,FA,4006197,1,0.0,NON-OUTLIER
9644,FA,4002596,1,0.0,NON-OUTLIER
9645,FA,4007288,2,0.0,NON-OUTLIER
9646,FA,4000414,1,0.0,NON-OUTLIER
9647,FA,4003355,1,0.0,NON-OUTLIER
9648,FA,4007300,2,0.0,NON-OUTLIER
9649,FA,4004843,1,0.0,NON-OUTLIER
9650,FA,4007780,1,0.0,NON-OUTLIER
9651,FA,4004845,1,0.0,NON-OUTLIER
9652,FA,4005668,2,0.0,NON-OUTLIER
9635,FA,4005170,1,0.0,NON-OUTLIER
9634,FA,4002996,1,0.0,NON-OUTLIER
9633,FA,4005216,1,0.0,NON-OUTLIER
9623,FA,4005178,1,0.0,NON-OUTLIER
9616,FA,4005154,1,0.0,NON-OUTLIER
9617,FA,4005156,1,0.0,NON-OUTLIER
9618,FA,4007828,1,0.0,NON-OUTLIER
9619,FA,4003350,1,0.0,NON-OUTLIER
9620,FA,4003426,1,0.0,NON-OUTLIER
9621,FA,4005153,1,0.0,NON-OUTLIER
9622,FA,4005176,1,0.0,NON-OUTLIER
9624,FA,4005105,1,0.0,NON-OUTLIER
9632,FA,4005141,1,0.0,NON-OUTLIER
9625,FA,4002430,2,0.0,NON-OUTLIER
9626,FA,4005143,1,0.0,NON-OUTLIER
9627,FA,4005151,1,0.0,NON-OUTLIER
9628,FA,4004840,2,0.0,NON-OUTLIER
9629,FA,4005179,1,0.0,NON-OUTLIER
9630,FA,4005196,1,0.0,NON-OUTLIER
9631,FA,4004841,3,0.0,NON-OUTLIER
9653,FA,4004844,1,0.0,NON-OUTLIER
9654,FA,4004847,2,0.0,NON-OUTLIER
9655,FA,4004849,1,0.0,NON-OUTLIER
9684,FA,4003281,3,0.0,NON-OUTLIER
9677,FA,4004866,1,0.0,NON-OUTLIER
9678,FA,4004865,1,0.0,NON-OUTLIER
9679,FA,4005551,2,0.0,NON-OUTLIER
9680,FA,4004869,4,0.0,NON-OUTLIER
9681,FA,4004868,2,0.0,NON-OUTLIER
9682,FA,4004870,1,0.0,NON-OUTLIER
9683,FA,4004871,2,0.0,NON-OUTLIER
9685,FA,4004872,1,0.0,NON-OUTLIER
9675,FA,4003978,3,0.0,NON-OUTLIER
9686,FA,4004873,1,0.0,NON-OUTLIER
9687,FA,4004876,1,0.0,NON-OUTLIER
9688,FA,4004874,1,0.0,NON-OUTLIER
9689,FA,4000620,1,0.0,NON-OUTLIER
9690,FA,4006707,2,0.0,NON-OUTLIER
9691,FA,4002746,2,0.0,NON-OUTLIER
9692,FA,4007782,1,0.0,NON-OUTLIER
9676,FA,4002745,1,0.0,NON-OUTLIER
9674,FA,4002763,1,0.0,NON-OUTLIER
9656,FA,4007443,2,0.0,NON-OUTLIER
9664,FA,4004858,2,0.0,NON-OUTLIER
9657,FA,4007781,2,0.0,NON-OUTLIER
9658,FA,4002949,1,0.0,NON-OUTLIER
9659,FA,4007260,2,0.0,NON-OUTLIER
9660,FA,4004852,2,0.0,NON-OUTLIER
9661,FA,4004856,2,0.0,NON-OUTLIER
9662,FA,4004854,4,0.0,NON-OUTLIER
9663,FA,4002725,1,0.0,NON-OUTLIER
9665,FA,4003409,2,0.0,NON-OUTLIER
9673,FA,4004860,1,0.0,NON-OUTLIER
9666,FA,4002731,2,0.0,NON-OUTLIER
9667,FA,4004859,1,0.0,NON-OUTLIER
9668,FA,4004861,1,0.0,NON-OUTLIER
9669,FA,4007352,5,0.0,NON-OUTLIER
9670,FA,4003007,1,0.0,NON-OUTLIER
9671,FA,4000464,1,0.0,NON-OUTLIER
9672,FA,4007398,2,0.0,NON-OUTLIER
9615,FA,4005155,1,0.0,NON-OUTLIER
9613,FA,4005148,1,0.0,NON-OUTLIER
9534,FA,4006044,14,0.0,NON-OUTLIER
9612,FA,4005138,1,0.0,NON-OUTLIER
9555,FA,4004812,2,0.0,NON-OUTLIER
9556,FA,4004813,1,0.0,NON-OUTLIER
9557,FA,4003266,5,0.0,NON-OUTLIER
9558,FA,4004815,4,0.0,NON-OUTLIER
9559,FA,4004816,1,0.0,NON-OUTLIER
9560,FA,4002587,1,0.0,NON-OUTLIER
9561,FA,4004819,2,0.0,NON-OUTLIER
9562,FA,4002209,1,0.0,NON-OUTLIER
9563,FA,4007041,2,0.0,NON-OUTLIER
9564,FA,4002325,1,0.0,NON-OUTLIER
9565,FA,4004820,1,0.0,NON-OUTLIER
9566,FA,4004821,1,0.0,NON-OUTLIER
9567,FA,4000708,1,0.0,NON-OUTLIER
9568,FA,4004824,1,0.0,NON-OUTLIER
9569,FA,4004825,1,0.0,NON-OUTLIER
9570,FA,4000458,1,0.0,NON-OUTLIER
9571,FA,4007777,1,0.0,NON-OUTLIER
9554,FA,4002311,2,0.0,NON-OUTLIER
9553,FA,4002267,2,0.0,NON-OUTLIER
9552,FA,4003962,1,0.0,NON-OUTLIER
9542,FA,4005929,12,0.0,NON-OUTLIER
9535,FA,4002467,2,0.0,NON-OUTLIER
9536,FA,4002477,2,0.0,NON-OUTLIER
9537,FA,4004804,1,0.0,NON-OUTLIER
9538,FA,4004805,1,0.0,NON-OUTLIER
9539,FA,4002355,1,0.0,NON-OUTLIER
9540,FA,4004807,1,0.0,NON-OUTLIER
9541,FA,4007827,1,0.0,NON-OUTLIER
9543,FA,4004808,2,0.0,NON-OUTLIER
9551,FA,4004811,1,0.0,NON-OUTLIER
9544,FA,4007477,2,0.0,NON-OUTLIER
9545,FA,4002364,1,0.0,NON-OUTLIER
9546,FA,4007775,2,0.0,NON-OUTLIER
9547,FA,4007034,2,0.0,NON-OUTLIER
9548,FA,4007247,2,0.0,NON-OUTLIER
9549,FA,4004809,3,0.0,NON-OUTLIER
9550,FA,4007296,4,0.0,NON-OUTLIER
9572,FA,4007778,14,0.0,NON-OUTLIER
9573,FA,4001862,1,0.0,NON-OUTLIER
9574,FA,4007779,13,0.0,NON-OUTLIER
9603,FA,4005133,1,0.0,NON-OUTLIER
9596,FA,4003922,1,0.0,NON-OUTLIER
9597,FA,4005231,2,0.0,NON-OUTLIER
9598,FA,4005125,1,0.0,NON-OUTLIER
9599,FA,4007100,2,0.0,NON-OUTLIER
9600,FA,4005126,1,0.0,NON-OUTLIER
9601,FA,4005129,1,0.0,NON-OUTLIER
9602,FA,4005131,1,0.0,NON-OUTLIER
9604,FA,4003889,1,0.0,NON-OUTLIER
9594,FA,4005183,2,0.0,NON-OUTLIER
9605,FA,4005206,1,0.0,NON-OUTLIER
9606,FA,4005224,1,0.0,NON-OUTLIER
9607,FA,4005250,4,0.0,NON-OUTLIER
9608,FA,4007068,3,0.0,NON-OUTLIER
9609,FA,4005137,1,0.0,NON-OUTLIER
9610,FA,4004837,10,0.0,NON-OUTLIER
9611,FA,4003210,1,0.0,NON-OUTLIER
9595,FA,4003939,1,0.0,NON-OUTLIER
9593,FA,4005174,1,0.0,NON-OUTLIER
9575,FA,4000626,1,0.0,NON-OUTLIER
9583,FA,4004829,1,0.0,NON-OUTLIER
9576,FA,4005765,3,0.0,NON-OUTLIER
9577,FA,4002552,1,0.0,NON-OUTLIER
9578,FA,4002880,1,0.0,NON-OUTLIER
9579,FA,4002614,2,0.0,NON-OUTLIER
9580,FA,4003582,3,0.0,NON-OUTLIER
9581,FA,4002380,1,0.0,NON-OUTLIER
9582,FA,4004826,1,0.0,NON-OUTLIER
9584,FA,4005106,1,0.0,NON-OUTLIER
9592,FA,4003159,1,0.0,NON-OUTLIER
9585,FA,4006383,1,0.0,NON-OUTLIER
9586,FA,4005072,1,0.0,NON-OUTLIER
9587,FA,4005120,1,0.0,NON-OUTLIER
9588,FA,4005136,1,0.0,NON-OUTLIER
9589,FA,4005157,1,0.0,NON-OUTLIER
9590,FA,4005169,2,0.0,NON-OUTLIER
9591,FA,4004835,6,0.0,NON-OUTLIER
9372,FA,4006747,4,0.0,NON-OUTLIER
9371,FA,4002792,1,0.0,NON-OUTLIER
9370,FA,4007761,1,0.0,NON-OUTLIER
9129,FA,4004606,1,0.0,NON-OUTLIER
9151,FA,4004620,1,0.0,NON-OUTLIER
9152,FA,4004621,1,0.0,NON-OUTLIER
9153,FA,4004625,1,0.0,NON-OUTLIER
9154,FA,4007742,1,0.0,NON-OUTLIER
9155,FA,4001353,2,0.0,NON-OUTLIER
9156,FA,4002583,1,0.0,NON-OUTLIER
9157,FA,4000789,4,0.0,NON-OUTLIER
9158,FA,4000497,1,0.0,NON-OUTLIER
9159,FA,4000752,1,0.0,NON-OUTLIER
9160,FA,4007170,2,0.0,NON-OUTLIER
9161,FA,4007743,2,0.0,NON-OUTLIER
9162,FA,4004842,1,0.0,NON-OUTLIER
9163,FA,4004136,4,0.0,NON-OUTLIER
9164,FA,4004173,2,0.0,NON-OUTLIER
9165,FA,4004951,4,0.0,NON-OUTLIER
9166,FA,4004698,2,0.0,NON-OUTLIER
9167,FA,4006213,2,0.0,NON-OUTLIER
9150,FA,4004617,1,0.0,NON-OUTLIER
9149,FA,4004615,1,0.0,NON-OUTLIER
9148,FA,4004613,1,0.0,NON-OUTLIER
9138,FA,4001323,1,0.0,NON-OUTLIER
9131,FA,4007736,1,0.0,NON-OUTLIER
9132,FA,4002712,3,0.0,NON-OUTLIER
9133,FA,4000927,1,0.0,NON-OUTLIER
9134,FA,4007157,1,0.0,NON-OUTLIER
9135,FA,4007739,2,0.0,NON-OUTLIER
9136,FA,4004724,1,0.0,NON-OUTLIER
9137,FA,4004729,2,0.0,NON-OUTLIER
9139,FA,4004730,1,0.0,NON-OUTLIER
9147,FA,4007741,2,0.0,NON-OUTLIER
9140,FA,4003109,1,0.0,NON-OUTLIER
9141,FA,4004731,1,0.0,NON-OUTLIER
9142,FA,4007740,1,0.0,NON-OUTLIER
9143,FA,4004611,1,0.0,NON-OUTLIER
9144,FA,4004722,2,0.0,NON-OUTLIER
9145,FA,4004750,2,0.0,NON-OUTLIER
9146,FA,4000601,1,0.0,NON-OUTLIER
9168,FA,4004697,2,0.0,NON-OUTLIER
9169,FA,4004848,2,0.0,NON-OUTLIER
9170,FA,4007479,2,0.0,NON-OUTLIER
9199,FA,4004627,2,0.0,NON-OUTLIER
9192,FA,4001232,1,0.0,NON-OUTLIER
9193,FA,4004782,1,0.0,NON-OUTLIER
9194,FA,4007747,1,0.0,NON-OUTLIER
9195,FA,4007748,2,0.0,NON-OUTLIER
9196,FA,4000735,2,0.0,NON-OUTLIER
9197,FA,4007749,2,0.0,NON-OUTLIER
9198,FA,4004626,1,0.0,NON-OUTLIER
9200,FA,4004628,1,0.0,NON-OUTLIER
9190,FA,4000526,1,0.0,NON-OUTLIER
9201,FA,4004629,1,0.0,NON-OUTLIER
9202,FA,4002714,1,0.0,NON-OUTLIER
9203,FA,4004630,6,0.0,NON-OUTLIER
9204,FA,4001824,1,0.0,NON-OUTLIER
9205,FA,4002782,1,0.0,NON-OUTLIER
9206,FA,4004632,1,0.0,NON-OUTLIER
9207,FA,4004634,1,0.0,NON-OUTLIER
9191,FA,4007746,1,0.0,NON-OUTLIER
9189,FA,4004846,1,0.0,NON-OUTLIER
9171,FA,4005249,2,0.0,NON-OUTLIER
9179,FA,4001482,1,0.0,NON-OUTLIER
9172,FA,4007167,2,0.0,NON-OUTLIER
9173,FA,4002475,1,0.0,NON-OUTLIER
9174,FA,4007439,2,0.0,NON-OUTLIER
9175,FA,4002723,2,0.0,NON-OUTLIER
9176,FA,4001319,1,0.0,NON-OUTLIER
9177,FA,4003418,1,0.0,NON-OUTLIER
9178,FA,4003627,2,0.0,NON-OUTLIER
9180,FA,4002687,1,0.0,NON-OUTLIER
9188,FA,4004795,1,0.0,NON-OUTLIER
9181,FA,4001396,1,0.0,NON-OUTLIER
9182,FA,4004943,1,0.0,NON-OUTLIER
9183,FA,4004949,1,0.0,NON-OUTLIER
9184,FA,4004784,1,0.0,NON-OUTLIER
9185,FA,4000787,2,0.0,NON-OUTLIER
9186,FA,4006385,2,0.0,NON-OUTLIER
9187,FA,4004786,1,0.0,NON-OUTLIER
9130,FA,4004607,1,0.0,NON-OUTLIER
9128,FA,4004623,2,0.0,NON-OUTLIER
9369,FA,4004665,1,0.0,NON-OUTLIER
9127,FA,4004608,3,0.0,NON-OUTLIER
9070,FA,4002627,1,0.0,NON-OUTLIER
9071,FA,4003780,1,0.0,NON-OUTLIER
9072,FA,4002927,1,0.0,NON-OUTLIER
9073,FA,4002638,1,0.0,NON-OUTLIER
9074,FA,4002960,1,0.0,NON-OUTLIER
9075,FA,4004577,1,0.0,NON-OUTLIER
9076,FA,4004578,5,0.0,NON-OUTLIER
9077,FA,4003599,1,0.0,NON-OUTLIER
9078,FA,4006580,1,0.0,NON-OUTLIER
9079,FA,4004580,1,0.0,NON-OUTLIER
9080,FA,4004582,1,0.0,NON-OUTLIER
9081,FA,4002116,1,0.0,NON-OUTLIER
9082,FA,4004583,2,0.0,NON-OUTLIER
9083,FA,4004584,6,0.0,NON-OUTLIER
9084,FA,4003403,1,0.0,NON-OUTLIER
9085,FA,4004585,1,0.0,NON-OUTLIER
9086,FA,4004586,1,0.0,NON-OUTLIER
9069,FA,4003030,2,0.0,NON-OUTLIER
9068,FA,4002894,1,0.0,NON-OUTLIER
9067,FA,4001664,1,0.0,NON-OUTLIER
9057,FA,4005094,1,0.0,NON-OUTLIER
9050,FA,4002310,1,0.0,NON-OUTLIER
9051,FA,4006428,1,0.0,NON-OUTLIER
9052,FA,4007813,1,0.0,NON-OUTLIER
9053,FA,4007814,1,0.0,NON-OUTLIER
9054,FA,4007369,1,0.0,NON-OUTLIER
9055,FA,4005095,1,0.0,NON-OUTLIER
9056,FA,4005147,1,0.0,NON-OUTLIER
9058,FA,4001891,2,0.0,NON-OUTLIER
9066,FA,4000396,1,0.0,NON-OUTLIER
9059,FA,4005079,1,0.0,NON-OUTLIER
9060,FA,4000926,1,0.0,NON-OUTLIER
9061,FA,4007391,3,0.0,NON-OUTLIER
9062,FA,4005081,1,0.0,NON-OUTLIER
9063,FA,4002204,2,0.0,NON-OUTLIER
9064,FA,4004987,1,0.0,NON-OUTLIER
9065,FA,4004590,2,0.0,NON-OUTLIER
9087,FA,4003153,2,0.0,NON-OUTLIER
9088,FA,4004589,1,0.0,NON-OUTLIER
9089,FA,4004591,2,0.0,NON-OUTLIER
9118,FA,4000439,3,0.0,NON-OUTLIER
9111,FA,4001326,3,0.0,NON-OUTLIER
9112,FA,4002295,1,0.0,NON-OUTLIER
9113,FA,4005819,1,0.0,NON-OUTLIER
9114,FA,4001821,6,0.0,NON-OUTLIER
9115,FA,4001593,2,0.0,NON-OUTLIER
9116,FA,4001522,5,0.0,NON-OUTLIER
9117,FA,4007732,1,0.0,NON-OUTLIER
9119,FA,4002672,1,0.0,NON-OUTLIER
9109,FA,4004601,1,0.0,NON-OUTLIER
9120,FA,4001801,2,0.0,NON-OUTLIER
9121,FA,4004603,1,0.0,NON-OUTLIER
9122,FA,4002916,2,0.0,NON-OUTLIER
9123,FA,4004604,1,0.0,NON-OUTLIER
9124,FA,4002717,2,0.0,NON-OUTLIER
9125,FA,4004675,1,0.0,NON-OUTLIER
9126,FA,4006966,2,0.0,NON-OUTLIER
9110,FA,4001974,1,0.0,NON-OUTLIER
9108,FA,4007729,1,0.0,NON-OUTLIER
9090,FA,4004592,1,0.0,NON-OUTLIER
9098,FA,4001169,1,0.0,NON-OUTLIER
9091,FA,4004594,2,0.0,NON-OUTLIER
9092,FA,4006401,7,0.0,NON-OUTLIER
9093,FA,4004596,4,0.0,NON-OUTLIER
9094,FA,4001598,5,0.0,NON-OUTLIER
9095,FA,4001259,1,0.0,NON-OUTLIER
9096,FA,4002455,1,0.0,NON-OUTLIER
9097,FA,4003440,1,0.0,NON-OUTLIER
9099,FA,4007728,1,0.0,NON-OUTLIER
9107,FA,4004600,2,0.0,NON-OUTLIER
9100,FA,4003578,1,0.0,NON-OUTLIER
9101,FA,4004597,1,0.0,NON-OUTLIER
9102,FA,4003855,1,0.0,NON-OUTLIER
9103,FA,4004598,1,0.0,NON-OUTLIER
9104,FA,4004599,2,0.0,NON-OUTLIER
9105,FA,4002573,1,0.0,NON-OUTLIER
9106,FA,4002260,1,0.0,NON-OUTLIER
9208,FA,4004774,2,0.0,NON-OUTLIER
9209,FA,4007231,1,0.0,NON-OUTLIER
9210,FA,4001537,1,0.0,NON-OUTLIER
9211,FA,4001008,1,0.0,NON-OUTLIER
9312,FA,4007762,1,0.0,NON-OUTLIER
9313,FA,4006730,1,0.0,NON-OUTLIER
9314,FA,4004666,2,0.0,NON-OUTLIER
9315,FA,4002043,1,0.0,NON-OUTLIER
9316,FA,4003156,3,0.0,NON-OUTLIER
9317,FA,4003362,3,0.0,NON-OUTLIER
9318,FA,4001980,3,0.0,NON-OUTLIER
9319,FA,4000557,3,0.0,NON-OUTLIER
9320,FA,4004661,2,0.0,NON-OUTLIER
9321,FA,4006118,2,0.0,NON-OUTLIER
9322,FA,4000685,1,0.0,NON-OUTLIER
9323,FA,4004667,1,0.0,NON-OUTLIER
9324,FA,4004668,1,0.0,NON-OUTLIER
9325,FA,4004670,1,0.0,NON-OUTLIER
9326,FA,4002083,1,0.0,NON-OUTLIER
9327,FA,4005367,5,0.0,NON-OUTLIER
9328,FA,4007062,1,0.0,NON-OUTLIER
9311,FA,4002036,4,0.0,NON-OUTLIER
9310,FA,4002042,3,0.0,NON-OUTLIER
9309,FA,4001047,2,0.0,NON-OUTLIER
9299,FA,4001350,2,0.0,NON-OUTLIER
9292,FA,4001486,1,0.0,NON-OUTLIER
9293,FA,4007817,1,0.0,NON-OUTLIER
9294,FA,4003448,1,0.0,NON-OUTLIER
9295,FA,4003411,2,0.0,NON-OUTLIER
9296,FA,4007818,1,0.0,NON-OUTLIER
9297,FA,4005091,4,0.0,NON-OUTLIER
9298,FA,4001294,1,0.0,NON-OUTLIER
9300,FA,4002756,1,0.0,NON-OUTLIER
9308,FA,4007819,1,0.0,NON-OUTLIER
9301,FA,4001893,3,0.0,NON-OUTLIER
9302,FA,4005096,1,0.0,NON-OUTLIER
9303,FA,4005108,1,0.0,NON-OUTLIER
9304,FA,4003949,1,0.0,NON-OUTLIER
9305,FA,4002013,1,0.0,NON-OUTLIER
9306,FA,4005113,1,0.0,NON-OUTLIER
9307,FA,4002019,2,0.0,NON-OUTLIER
9329,FA,4001595,1,0.0,NON-OUTLIER
9330,FA,4004052,6,0.0,NON-OUTLIER
9331,FA,4005407,2,0.0,NON-OUTLIER
9360,FA,4004686,1,0.0,NON-OUTLIER
9353,FA,4004679,1,0.0,NON-OUTLIER
9354,FA,4004680,1,0.0,NON-OUTLIER
9355,FA,4004681,2,0.0,NON-OUTLIER
9356,FA,4003179,1,0.0,NON-OUTLIER
9357,FA,4004683,1,0.0,NON-OUTLIER
9358,FA,4006497,1,0.0,NON-OUTLIER
9359,FA,4004684,1,0.0,NON-OUTLIER
9361,FA,4004685,1,0.0,NON-OUTLIER
9351,FA,4000491,2,0.0,NON-OUTLIER
9362,FA,4004687,3,0.0,NON-OUTLIER
9363,FA,4002174,1,0.0,NON-OUTLIER
9364,FA,4002165,1,0.0,NON-OUTLIER
9365,FA,4002814,1,0.0,NON-OUTLIER
9366,FA,4006010,2,0.0,NON-OUTLIER
