,label_column,label_value,count_samples_in_group,percentage_above_min_value,group
2608,SF,3002297,3,100.0,HIGH
2609,SF,3002298,1,100.0,HIGH
2610,SF,3002299,3,100.0,HIGH
2611,SF,3001909,1,100.0,HIGH
2612,SF,3000737,13,100.0,HIGH
2613,SF,3002301,8,100.0,HIGH
2614,SF,3000535,6,100.0,HIGH
2615,SF,3001431,8,100.0,HIGH
2616,SF,3001353,28,100.0,HIGH
2617,SF,3002302,2,100.0,HIGH
2618,SF,3002303,1,100.0,HIGH
2619,SF,3002304,1,100.0,HIGH
2620,SF,3002305,19,100.0,HIGH
2621,SF,3002306,1,100.0,HIGH
2622,SF,3002307,1,100.0,HIGH
2623,SF,3000863,7,100.0,HIGH
2606,SF,3000531,5,100.0,HIGH
2605,SF,3002296,2,100.0,HIGH
2604,SF,3002295,2,100.0,HIGH
2594,SF,3000252,2,100.0,HIGH
2587,SF,3002292,8,100.0,HIGH
2588,SF,3000666,22,100.0,HIGH
2589,SF,3000293,7,100.0,HIGH
2590,SF,3002293,1,100.0,HIGH
2591,SF,3001257,32,100.0,HIGH
2592,SF,3001823,14,100.0,HIGH
2593,SF,3001549,30,100.0,HIGH
2595,SF,3000825,3,100.0,HIGH
2603,SF,3000521,67,100.0,HIGH
2596,SF,3000998,6,100.0,HIGH
2597,SF,3000318,19,100.0,HIGH
2598,SF,3000677,2,100.0,HIGH
2599,SF,3001174,14,100.0,HIGH
2600,SF,3001008,3,100.0,HIGH
2601,SF,3002294,9,100.0,HIGH
2602,SF,3001926,12,100.0,HIGH
2624,SF,3002308,1,100.0,HIGH
2625,SF,3002310,3,100.0,HIGH
2626,SF,3002309,1,100.0,HIGH
2655,SF,3002324,3,100.0,HIGH
2648,SF,3002331,1,100.0,HIGH
2649,SF,3002332,1,100.0,HIGH
2650,SF,3001025,28,100.0,HIGH
2651,SF,3002334,9,100.0,HIGH
2652,SF,3002326,1,100.0,HIGH
2653,SF,3002335,1,100.0,HIGH
2654,SF,3002336,2,100.0,HIGH
2656,SF,3002325,3,100.0,HIGH
2646,SF,3002329,3,100.0,HIGH
2657,SF,3000021,5,100.0,HIGH
2658,SF,3002327,1,100.0,HIGH
2659,SF,3000024,7,100.0,HIGH
2660,SF,3002328,2,100.0,HIGH
2661,SF,3000036,2,100.0,HIGH
2662,SF,3000022,2,100.0,HIGH
2663,SF,3000028,21,100.0,HIGH
2647,SF,3002330,5,100.0,HIGH
2645,SF,3002323,2,100.0,HIGH
2627,SF,3002311,3,100.0,HIGH
2635,SF,3002319,18,100.0,HIGH
2628,SF,3002312,2,100.0,HIGH
2629,SF,3002316,1,100.0,HIGH
2630,SF,3002314,1,100.0,HIGH
2631,SF,3001326,24,100.0,HIGH
2632,SF,3002315,3,100.0,HIGH
2633,SF,3002317,1,100.0,HIGH
2634,SF,3002318,3,100.0,HIGH
2636,SF,3001619,11,100.0,HIGH
2644,SF,3001788,9,100.0,HIGH
2637,SF,3002320,1,100.0,HIGH
2638,SF,3001224,14,100.0,HIGH
2639,SF,3001897,2,100.0,HIGH
2640,SF,3001621,33,100.0,HIGH
2641,SF,3002321,1,100.0,HIGH
2642,SF,3001670,13,100.0,HIGH
2643,SF,3002322,2,100.0,HIGH
2745,SF,3001478,2,100.0,HIGH
2746,SF,3002364,2,100.0,HIGH
2747,SF,3001439,2,100.0,HIGH
2748,SF,3000768,28,100.0,HIGH
2849,SF,3000943,44,100.0,HIGH
2850,SF,3001937,16,100.0,HIGH
2851,SF,3001230,9,100.0,HIGH
2852,SF,3001986,1,100.0,HIGH
2853,SF,3001976,6,100.0,HIGH
2854,SF,3001726,5,100.0,HIGH
2855,SF,3000455,10,100.0,HIGH
2856,SF,3000463,13,100.0,HIGH
2857,SF,3001970,1,100.0,HIGH
2858,SF,3001114,2,100.0,HIGH
2859,SF,3001629,1,100.0,HIGH
2860,SF,3001042,1,100.0,HIGH
2861,SF,3000363,2,100.0,HIGH
2862,SF,3000937,1,100.0,HIGH
2863,SF,3000319,4,100.0,HIGH
2864,SF,3000537,12,100.0,HIGH
2865,SF,3000977,3,100.0,HIGH
2848,SF,3000556,1,100.0,HIGH
2847,SF,3001995,1,100.0,HIGH
2846,SF,3001774,4,100.0,HIGH
2836,SF,3000630,5,100.0,HIGH
2829,SF,3000893,8,100.0,HIGH
2830,SF,3001561,2,100.0,HIGH
2831,SF,3001636,1,100.0,HIGH
2832,SF,3001647,1,100.0,HIGH
2833,SF,3001777,1,100.0,HIGH
2834,SF,3001827,3,100.0,HIGH
2835,SF,3001038,2,100.0,HIGH
2837,SF,3001110,9,100.0,HIGH
2845,SF,3001245,11,100.0,HIGH
2838,SF,3000981,5,100.0,HIGH
2839,SF,3000793,15,100.0,HIGH
2840,SF,3000991,4,100.0,HIGH
2841,SF,3001396,22,100.0,HIGH
2842,SF,3000670,4,100.0,HIGH
2843,SF,3000253,2,100.0,HIGH
2844,SF,3000668,4,100.0,HIGH
2866,SF,3001981,2,100.0,HIGH
2867,SF,3001552,6,100.0,HIGH
2868,SF,3001302,1,100.0,HIGH
2897,SF,3000933,4,100.0,HIGH
2890,SF,3001646,3,100.0,HIGH
2891,SF,3001543,2,100.0,HIGH
2892,SF,3001633,5,100.0,HIGH
2893,SF,3001878,1,100.0,HIGH
2894,SF,3000812,6,100.0,HIGH
2895,SF,3000371,4,100.0,HIGH
2896,SF,3001870,5,100.0,HIGH
2898,SF,3001282,2,100.0,HIGH
2888,SF,3000215,10,100.0,HIGH
2899,SF,3000356,1,100.0,HIGH
2900,SF,3000907,6,100.0,HIGH
2901,SF,3000501,3,100.0,HIGH
2902,SF,3000362,11,100.0,HIGH
2903,SF,3000620,4,100.0,HIGH
2904,SF,3001666,8,100.0,HIGH
2905,SF,3001540,3,100.0,HIGH
2889,SF,3000566,1,100.0,HIGH
2887,SF,3002009,1,100.0,HIGH
2869,SF,3001786,10,100.0,HIGH
2877,SF,3001642,2,100.0,HIGH
2870,SF,3000475,10,100.0,HIGH
2871,SF,3001516,4,100.0,HIGH
2872,SF,3001515,2,100.0,HIGH
2873,SF,3000329,3,100.0,HIGH
2874,SF,3001532,9,100.0,HIGH
2875,SF,3001711,4,100.0,HIGH
2876,SF,3000950,5,100.0,HIGH
2878,SF,3001414,4,100.0,HIGH
2886,SF,3002002,1,100.0,HIGH
2879,SF,3000899,1,100.0,HIGH
2880,SF,3000639,3,100.0,HIGH
2881,SF,3001817,2,100.0,HIGH
2882,SF,3000794,19,100.0,HIGH
2883,SF,3000916,19,100.0,HIGH
2884,SF,3001399,3,100.0,HIGH
2885,SF,3001162,2,100.0,HIGH
2828,SF,3000393,2,100.0,HIGH
2827,SF,3001524,10,100.0,HIGH
2826,SF,3001002,2,100.0,HIGH
2776,SF,3002383,2,100.0,HIGH
2769,SF,3002380,1,100.0,HIGH
2770,SF,3002381,1,100.0,HIGH
2771,SF,3002382,1,100.0,HIGH
2772,SF,3000725,5,100.0,HIGH
2773,SF,3001861,5,100.0,HIGH
2774,SF,3002365,1,100.0,HIGH
2775,SF,3000423,9,100.0,HIGH
2777,SF,3000773,5,100.0,HIGH
2767,SF,3002367,2,100.0,HIGH
2778,SF,3002368,1,100.0,HIGH
2779,SF,3000431,2,100.0,HIGH
2780,SF,3001244,4,100.0,HIGH
2781,SF,3001389,8,100.0,HIGH
2782,SF,3002384,1,100.0,HIGH
2783,SF,3000525,1,100.0,HIGH
2784,SF,3002385,3,100.0,HIGH
2768,SF,3002366,2,100.0,HIGH
2766,SF,3001365,2,100.0,HIGH
2786,SF,3002369,2,100.0,HIGH
2756,SF,3002377,2,100.0,HIGH
2749,SF,3001149,1,100.0,HIGH
2750,SF,3001684,2,100.0,HIGH
2751,SF,3001736,4,100.0,HIGH
2752,SF,3000684,20,100.0,HIGH
2753,SF,3000908,5,100.0,HIGH
2754,SF,3001079,2,100.0,HIGH
2755,SF,3001214,8,100.0,HIGH
2757,SF,3002378,1,100.0,HIGH
2765,SF,3001287,16,100.0,HIGH
2758,SF,3001773,3,100.0,HIGH
2759,SF,3000716,2,100.0,HIGH
2760,SF,3001317,8,100.0,HIGH
2761,SF,3001611,2,100.0,HIGH
2762,SF,3001203,6,100.0,HIGH
2763,SF,3002379,2,100.0,HIGH
2764,SF,3001915,1,100.0,HIGH
2785,SF,3001680,24,100.0,HIGH
2787,SF,3000955,4,100.0,HIGH
2825,SF,3001919,4,100.0,HIGH
2816,SF,3001051,3,100.0,HIGH
2809,SF,3000385,3,100.0,HIGH
2810,SF,3000232,1,100.0,HIGH
2811,SF,3001562,1,100.0,HIGH
2812,SF,3002478,3,100.0,HIGH
2813,SF,3000584,3,100.0,HIGH
2814,SF,3001160,9,100.0,HIGH
2815,SF,3001955,48,100.0,HIGH
2817,SF,3001494,1,100.0,HIGH
2807,SF,3002387,8,100.0,HIGH
2818,SF,3000200,7,100.0,HIGH
2819,SF,3001085,15,100.0,HIGH
2820,SF,3001754,8,100.0,HIGH
2821,SF,3000726,8,100.0,HIGH
2822,SF,3001732,9,100.0,HIGH
2823,SF,3001758,9,100.0,HIGH
2824,SF,3002389,1,100.0,HIGH
2808,SF,3002388,14,100.0,HIGH
2806,SF,3000749,1,100.0,HIGH
2788,SF,3002386,1,100.0,HIGH
2796,SF,3000664,15,100.0,HIGH
2789,SF,3002370,4,100.0,HIGH
2790,SF,3000681,21,100.0,HIGH
2791,SF,3001140,1,100.0,HIGH
2792,SF,3002371,4,100.0,HIGH
2793,SF,3002372,2,100.0,HIGH
2794,SF,3002373,3,100.0,HIGH
2795,SF,3001690,77,100.0,HIGH
2797,SF,3002374,1,100.0,HIGH
2805,SF,3001186,6,100.0,HIGH
2798,SF,3002376,1,100.0,HIGH
2799,SF,3001564,22,100.0,HIGH
2800,SF,3000465,24,100.0,HIGH
2801,SF,3000874,7,100.0,HIGH
2802,SF,3001641,4,100.0,HIGH
2803,SF,3000724,12,100.0,HIGH
2804,SF,3001639,7,100.0,HIGH
3229,SF,3001099,1,100.0,HIGH
3231,SF,3000370,2,100.0,HIGH
3875,SF,3002007,1,100.0,HIGH
3635,SF,3001779,3,100.0,HIGH
3657,SF,3000467,5,100.0,HIGH
3658,SF,3000742,3,100.0,HIGH
3659,SF,3000986,1,100.0,HIGH
3660,SF,3001559,1,100.0,HIGH
3661,SF,3001300,1,100.0,HIGH
3662,SF,3002606,15,100.0,HIGH
3663,SF,3001992,1,100.0,HIGH
3664,SF,3001904,1,100.0,HIGH
3665,SF,3002418,4,100.0,HIGH
3666,SF,3002420,2,100.0,HIGH
3667,SF,3000416,7,100.0,HIGH
3668,SF,3000879,1,100.0,HIGH
3669,SF,3002421,1,100.0,HIGH
3670,SF,3002422,1,100.0,HIGH
3671,SF,3001884,3,100.0,HIGH
3672,SF,3002423,1,100.0,HIGH
3673,SF,3001066,3,100.0,HIGH
3656,SF,3001137,3,100.0,HIGH
3655,SF,3001570,5,100.0,HIGH
3654,SF,3000460,1,100.0,HIGH
3644,SF,3001505,1,100.0,HIGH
3637,SF,3002414,1,100.0,HIGH
3638,SF,3001569,3,100.0,HIGH
3639,SF,3001170,2,100.0,HIGH
3640,SF,3002006,3,100.0,HIGH
3641,SF,3002415,4,100.0,HIGH
3642,SF,3000772,1,100.0,HIGH
3643,SF,3002416,2,100.0,HIGH
3645,SF,3001506,1,100.0,HIGH
3653,SF,3000694,1,100.0,HIGH
3646,SF,3002417,1,100.0,HIGH
3647,SF,3000310,2,100.0,HIGH
3648,SF,3000175,4,100.0,HIGH
3649,SF,3000477,1,100.0,HIGH
3650,SF,3001153,1,100.0,HIGH
3651,SF,3001068,4,100.0,HIGH
3652,SF,3001565,1,100.0,HIGH
3674,SF,3002424,10,100.0,HIGH
3675,SF,3000929,1,100.0,HIGH
3676,SF,3000485,1,100.0,HIGH
3705,SF,3000203,1,100.0,HIGH
3698,SF,3001088,1,100.0,HIGH
3699,SF,3002434,1,100.0,HIGH
3700,SF,3002435,1,100.0,HIGH
3701,SF,3001589,3,100.0,HIGH
3702,SF,3002436,3,100.0,HIGH
3703,SF,3001259,1,100.0,HIGH
3704,SF,3002015,4,100.0,HIGH
3706,SF,3001844,3,100.0,HIGH
3696,SF,3000652,1,100.0,HIGH
3707,SF,3001601,1,100.0,HIGH
3708,SF,3000258,1,100.0,HIGH
3709,SF,3000194,3,100.0,HIGH
3710,SF,3001490,2,100.0,HIGH
3711,SF,3002437,1,100.0,HIGH
3712,SF,3002438,3,100.0,HIGH
3713,SF,3000229,2,100.0,HIGH
3697,SF,3002433,1,100.0,HIGH
3695,SF,3000323,1,100.0,HIGH
3677,SF,3001993,1,100.0,HIGH
3685,SF,3000533,1,100.0,HIGH
3678,SF,3001998,1,100.0,HIGH
3679,SF,3001425,1,100.0,HIGH
3680,SF,3000361,1,100.0,HIGH
3681,SF,3001491,2,100.0,HIGH
3682,SF,3001539,1,100.0,HIGH
3683,SF,3002425,4,100.0,HIGH
3684,SF,3002426,2,100.0,HIGH
3686,SF,3002427,1,100.0,HIGH
3694,SF,3001659,1,100.0,HIGH
3687,SF,3002428,2,100.0,HIGH
3688,SF,3001080,1,100.0,HIGH
3689,SF,3000862,12,100.0,HIGH
3690,SF,3002430,1,100.0,HIGH
3691,SF,3002431,1,100.0,HIGH
3692,SF,3002432,4,100.0,HIGH
3693,SF,3001419,1,100.0,HIGH
3636,SF,3001785,1,100.0,HIGH
3634,SF,3001103,1,100.0,HIGH
3554,SF,3001872,4,100.0,HIGH
3633,SF,3001512,2,100.0,HIGH
3576,SF,3000720,1,100.0,HIGH
3577,SF,3001304,1,100.0,HIGH
3578,SF,3001142,2,100.0,HIGH
3579,SF,3000942,3,100.0,HIGH
3580,SF,3001382,3,100.0,HIGH
3581,SF,3001429,1,100.0,HIGH
3582,SF,3001501,4,100.0,HIGH
3583,SF,3000564,3,100.0,HIGH
3584,SF,3001215,2,100.0,HIGH
3585,SF,3000611,7,100.0,HIGH
3586,SF,3002004,2,100.0,HIGH
3587,SF,3000849,7,100.0,HIGH
3588,SF,3002013,1,100.0,HIGH
3589,SF,3001083,4,100.0,HIGH
3590,SF,3001248,2,100.0,HIGH
3591,SF,3001934,1,100.0,HIGH
3592,SF,3001574,2,100.0,HIGH
3575,SF,3001325,3,100.0,HIGH
3574,SF,3000220,2,100.0,HIGH
3573,SF,3000875,1,100.0,HIGH
3563,SF,3000697,2,100.0,HIGH
3556,SF,3002034,4,100.0,HIGH
3557,SF,3001095,1,100.0,HIGH
3558,SF,3000959,4,100.0,HIGH
3559,SF,3000457,1,100.0,HIGH
3560,SF,3001167,2,100.0,HIGH
3561,SF,3000543,2,100.0,HIGH
3562,SF,3000548,1,100.0,HIGH
3564,SF,3001091,1,100.0,HIGH
3572,SF,3001451,17,100.0,HIGH
3565,SF,3001492,1,100.0,HIGH
3566,SF,3001206,1,100.0,HIGH
3567,SF,3001098,1,100.0,HIGH
3568,SF,3001102,2,100.0,HIGH
3569,SF,3000178,1,100.0,HIGH
3570,SF,3000928,5,100.0,HIGH
3571,SF,3000184,1,100.0,HIGH
3593,SF,3000938,4,100.0,HIGH
3594,SF,3001768,2,100.0,HIGH
3595,SF,3000211,2,100.0,HIGH
3624,SF,3001074,2,100.0,HIGH
3617,SF,3001598,1,100.0,HIGH
3618,SF,3000980,1,100.0,HIGH
3619,SF,3001927,8,100.0,HIGH
3620,SF,3000925,2,100.0,HIGH
3621,SF,3001892,11,100.0,HIGH
3622,SF,3001286,4,100.0,HIGH
3623,SF,3002412,2,100.0,HIGH
3625,SF,3000265,6,100.0,HIGH
3615,SF,3001130,1,100.0,HIGH
3626,SF,3001000,1,100.0,HIGH
3627,SF,3001771,4,100.0,HIGH
3628,SF,3001991,4,100.0,HIGH
3629,SF,3001009,1,100.0,HIGH
3630,SF,3001558,2,100.0,HIGH
3631,SF,3000687,4,100.0,HIGH
3632,SF,3001794,1,100.0,HIGH
3616,SF,3002410,5,100.0,HIGH
3614,SF,3002419,4,100.0,HIGH
3596,SF,3000645,5,100.0,HIGH
3604,SF,3001663,2,100.0,HIGH
3597,SF,3001685,1,100.0,HIGH
3598,SF,3000944,5,100.0,HIGH
3599,SF,3001047,1,100.0,HIGH
3600,SF,3001623,3,100.0,HIGH
3601,SF,3000251,2,100.0,HIGH
3602,SF,3001062,8,100.0,HIGH
3603,SF,3001104,6,100.0,HIGH
3605,SF,3000591,1,100.0,HIGH
3613,SF,3002411,11,100.0,HIGH
3606,SF,3001740,1,100.0,HIGH
3607,SF,3000277,3,100.0,HIGH
3608,SF,3000860,3,100.0,HIGH
3609,SF,3000302,2,100.0,HIGH
3610,SF,3001842,6,100.0,HIGH
3611,SF,3002409,3,100.0,HIGH
3612,SF,3001984,1,100.0,HIGH
3714,SF,3000764,1,100.0,HIGH
3715,SF,3000391,1,100.0,HIGH
3716,SF,3001885,2,100.0,HIGH
3717,SF,3001755,2,100.0,HIGH
3818,SF,3002396,2,100.0,HIGH
3819,SF,3000270,2,100.0,HIGH
3820,SF,3001818,2,100.0,HIGH
3821,SF,3001100,1,100.0,HIGH
3822,SF,3001697,1,100.0,HIGH
3823,SF,3002397,2,100.0,HIGH
3824,SF,3000306,1,100.0,HIGH
3825,SF,3002398,2,100.0,HIGH
3826,SF,3000292,1,100.0,HIGH
3827,SF,3002466,2,100.0,HIGH
3828,SF,3002399,1,100.0,HIGH
3829,SF,3002400,1,100.0,HIGH
3830,SF,3002401,19,100.0,HIGH
3831,SF,3002467,3,100.0,HIGH
3832,SF,3002468,2,100.0,HIGH
3833,SF,3001447,1,100.0,HIGH
3834,SF,3001544,4,100.0,HIGH
3817,SF,3001210,1,100.0,HIGH
3816,SF,3002465,5,100.0,HIGH
3815,SF,3002395,2,100.0,HIGH
3805,SF,3002460,1,100.0,HIGH
3798,SF,3001954,1,100.0,HIGH
3799,SF,3000872,1,100.0,HIGH
3800,SF,3002457,2,100.0,HIGH
3801,SF,3002458,1,100.0,HIGH
3802,SF,3001661,1,100.0,HIGH
3803,SF,3002459,2,100.0,HIGH
3804,SF,3001930,3,100.0,HIGH
3806,SF,3002461,2,100.0,HIGH
3814,SF,3001638,1,100.0,HIGH
3807,SF,3000440,2,100.0,HIGH
3808,SF,3002462,1,100.0,HIGH
3809,SF,3000557,1,100.0,HIGH
3810,SF,3000818,2,100.0,HIGH
3811,SF,3002464,2,100.0,HIGH
3812,SF,3002393,1,100.0,HIGH
3813,SF,3002394,2,100.0,HIGH
3835,SF,3000384,2,100.0,HIGH
3836,SF,3002469,1,100.0,HIGH
3837,SF,3002470,1,100.0,HIGH
3866,SF,3000219,10,100.0,HIGH
3859,SF,3002483,2,100.0,HIGH
3860,SF,3002408,4,100.0,HIGH
3861,SF,3002484,1,100.0,HIGH
3862,SF,3002485,1,100.0,HIGH
3863,SF,3002486,1,100.0,HIGH
3864,SF,3002474,3,100.0,HIGH
3865,SF,3001948,1,100.0,HIGH
3867,SF,3000588,1,100.0,HIGH
3857,SF,3002481,3,100.0,HIGH
3868,SF,3002488,1,100.0,HIGH
3869,SF,3001675,1,100.0,HIGH
3870,SF,3001040,1,100.0,HIGH
3871,SF,3000994,1,100.0,HIGH
3872,SF,3002715,1,100.0,HIGH
3873,SF,3002716,2,100.0,HIGH
3874,SF,3000514,3,100.0,HIGH
3858,SF,3000456,10,100.0,HIGH
3856,SF,3002473,2,100.0,HIGH
3838,SF,3001116,1,100.0,HIGH
3846,SF,3000650,1,100.0,HIGH
3839,SF,3002471,3,100.0,HIGH
3840,SF,3002475,3,100.0,HIGH
3841,SF,3002476,1,100.0,HIGH
3842,SF,3000857,1,100.0,HIGH
3843,SF,3002403,6,100.0,HIGH
3844,SF,3001575,1,100.0,HIGH
3845,SF,3000442,8,100.0,HIGH
3847,SF,3002404,4,100.0,HIGH
3855,SF,3002480,2,100.0,HIGH
3848,SF,3002472,7,100.0,HIGH
3849,SF,3002406,1,100.0,HIGH
3850,SF,3000877,1,100.0,HIGH
3851,SF,3002407,1,100.0,HIGH
3852,SF,3000618,3,100.0,HIGH
3853,SF,3002405,5,100.0,HIGH
3854,SF,3002479,2,100.0,HIGH
3797,SF,3002456,3,100.0,HIGH
3796,SF,3001177,1,100.0,HIGH
3795,SF,3002003,1,100.0,HIGH
3745,SF,3002442,1,100.0,HIGH
3738,SF,3001202,1,100.0,HIGH
3739,SF,3000906,1,100.0,HIGH
3740,SF,3001482,1,100.0,HIGH
3741,SF,3001584,1,100.0,HIGH
3742,SF,3000409,1,100.0,HIGH
3743,SF,3002014,1,100.0,HIGH
3744,SF,3001596,1,100.0,HIGH
3746,SF,3000610,5,100.0,HIGH
3736,SF,3001536,1,100.0,HIGH
3747,SF,3001608,1,100.0,HIGH
3748,SF,3001001,2,100.0,HIGH
3749,SF,3000924,3,100.0,HIGH
3750,SF,3001555,4,100.0,HIGH
3751,SF,3002443,1,100.0,HIGH
3752,SF,3002444,2,100.0,HIGH
3753,SF,3002445,4,100.0,HIGH
3737,SF,3000373,1,100.0,HIGH
3735,SF,3002441,4,100.0,HIGH
3755,SF,3002446,2,100.0,HIGH
3725,SF,3001456,1,100.0,HIGH
3718,SF,3000491,4,100.0,HIGH
3719,SF,3001735,2,100.0,HIGH
3720,SF,3000887,1,100.0,HIGH
3721,SF,3000897,1,100.0,HIGH
3722,SF,3001942,1,100.0,HIGH
3723,SF,3001370,2,100.0,HIGH
3724,SF,3001525,10,100.0,HIGH
3726,SF,3002439,6,100.0,HIGH
3734,SF,3001522,6,100.0,HIGH
3727,SF,3000332,1,100.0,HIGH
3728,SF,3001835,3,100.0,HIGH
3729,SF,3000342,1,100.0,HIGH
3730,SF,3002440,12,100.0,HIGH
3731,SF,3001480,1,100.0,HIGH
3732,SF,3001364,1,100.0,HIGH
3733,SF,3001517,1,100.0,HIGH
3754,SF,3000568,2,100.0,HIGH
3756,SF,3002448,1,100.0,HIGH
3794,SF,3000516,3,100.0,HIGH
3785,SF,3002392,5,100.0,HIGH
3778,SF,3000177,1,100.0,HIGH
3779,SF,3000529,2,100.0,HIGH
3780,SF,3001254,1,100.0,HIGH
3781,SF,3002017,6,100.0,HIGH
3782,SF,3002453,4,100.0,HIGH
3783,SF,3001384,1,100.0,HIGH
3784,SF,3000372,1,100.0,HIGH
3786,SF,3000840,2,100.0,HIGH
3776,SF,3001969,1,100.0,HIGH
3787,SF,3002454,4,100.0,HIGH
3788,SF,3002455,1,100.0,HIGH
3789,SF,3001070,1,100.0,HIGH
3790,SF,3001166,1,100.0,HIGH
3791,SF,3001108,1,100.0,HIGH
3792,SF,3001640,1,100.0,HIGH
3793,SF,3001185,1,100.0,HIGH
3777,SF,3001705,2,100.0,HIGH
3775,SF,3001434,1,100.0,HIGH
3757,SF,3001958,1,100.0,HIGH
3765,SF,3001403,1,100.0,HIGH
3758,SF,3000289,1,100.0,HIGH
3759,SF,3001467,1,100.0,HIGH
3760,SF,3001665,1,100.0,HIGH
3761,SF,3000275,1,100.0,HIGH
3762,SF,3001677,2,100.0,HIGH
3763,SF,3001686,1,100.0,HIGH
3764,SF,3001695,1,100.0,HIGH
3766,SF,3000171,1,100.0,HIGH
3774,SF,3002450,1,100.0,HIGH
3767,SF,3000247,1,100.0,HIGH
3768,SF,3000922,2,100.0,HIGH
3769,SF,3001017,1,100.0,HIGH
3770,SF,3000205,1,100.0,HIGH
3771,SF,3001724,5,100.0,HIGH
3772,SF,3001960,1,100.0,HIGH
3773,SF,3000297,1,100.0,HIGH
3555,SF,3001189,1,100.0,HIGH
3553,SF,3001472,8,100.0,HIGH
3232,SF,3001266,2,100.0,HIGH
3312,SF,3001510,8,100.0,HIGH
3334,SF,3001011,1,100.0,HIGH
3335,SF,3001618,2,100.0,HIGH
3336,SF,3000389,2,100.0,HIGH
3337,SF,3001626,1,100.0,HIGH
3338,SF,3000290,29,100.0,HIGH
3339,SF,3001766,5,100.0,HIGH
3340,SF,3000689,3,100.0,HIGH
3341,SF,3000578,1,100.0,HIGH
3342,SF,3000420,1,100.0,HIGH
3343,SF,3000617,1,100.0,HIGH
3344,SF,3001044,9,100.0,HIGH
3345,SF,3000629,1,100.0,HIGH
3346,SF,3000940,1,100.0,HIGH
3347,SF,3001901,1,100.0,HIGH
3348,SF,3001227,15,100.0,HIGH
3349,SF,3002012,1,100.0,HIGH
3350,SF,3001932,1,100.0,HIGH
3333,SF,3001209,2,100.0,HIGH
3332,SF,3001487,1,100.0,HIGH
3331,SF,3000284,2,100.0,HIGH
3321,SF,3000984,7,100.0,HIGH
3314,SF,3000470,2,100.0,HIGH
3315,SF,3001720,1,100.0,HIGH
3316,SF,3001683,2,100.0,HIGH
3317,SF,3000534,5,100.0,HIGH
3318,SF,3001246,1,100.0,HIGH
3319,SF,3001759,8,100.0,HIGH
3320,SF,3001722,7,100.0,HIGH
3322,SF,3001448,1,100.0,HIGH
3330,SF,3001767,1,100.0,HIGH
3323,SF,3001877,1,100.0,HIGH
3324,SF,3001089,1,100.0,HIGH
3325,SF,3001348,1,100.0,HIGH
3326,SF,3001906,1,100.0,HIGH
3327,SF,3001765,1,100.0,HIGH
3328,SF,3001072,2,100.0,HIGH
3329,SF,3000446,4,100.0,HIGH
3351,SF,3000703,3,100.0,HIGH
3352,SF,3000752,2,100.0,HIGH
3353,SF,3000765,1,100.0,HIGH
3382,SF,3001351,1,100.0,HIGH
3375,SF,3000759,7,100.0,HIGH
3376,SF,3001912,1,100.0,HIGH
3377,SF,3001649,3,100.0,HIGH
3378,SF,3001503,2,100.0,HIGH
3379,SF,3001712,3,100.0,HIGH
3380,SF,3000300,8,100.0,HIGH
3381,SF,3001271,3,100.0,HIGH
3383,SF,3001787,1,100.0,HIGH
3373,SF,3001413,6,100.0,HIGH
3384,SF,3001791,1,100.0,HIGH
3385,SF,3001987,1,100.0,HIGH
3386,SF,3001952,3,100.0,HIGH
3387,SF,3001199,2,100.0,HIGH
3388,SF,3002673,2,100.0,HIGH
3389,SF,3001225,3,100.0,HIGH
3390,SF,3001241,3,100.0,HIGH
3374,SF,3001016,3,100.0,HIGH
3372,SF,3000696,9,100.0,HIGH
3354,SF,3000776,4,100.0,HIGH
3362,SF,3000898,2,100.0,HIGH
3355,SF,3000322,4,100.0,HIGH
3356,SF,3000775,1,100.0,HIGH
3357,SF,3000785,2,100.0,HIGH
3358,SF,3000732,5,100.0,HIGH
3359,SF,3001292,2,100.0,HIGH
3360,SF,3001187,1,100.0,HIGH
3361,SF,3001979,7,100.0,HIGH
3363,SF,3001173,2,100.0,HIGH
3371,SF,3000729,3,100.0,HIGH
3364,SF,3001553,2,100.0,HIGH
3365,SF,3000569,2,100.0,HIGH
3366,SF,3000837,2,100.0,HIGH
3367,SF,3000394,5,100.0,HIGH
3368,SF,3000581,8,100.0,HIGH
3369,SF,3000625,9,100.0,HIGH
3370,SF,3000964,4,100.0,HIGH
3313,SF,3000382,4,100.0,HIGH
3311,SF,3001929,1,100.0,HIGH
3552,SF,3000806,8,100.0,HIGH
3310,SF,3001411,1,100.0,HIGH
3253,SF,3001963,1,100.0,HIGH
3254,SF,3001232,1,100.0,HIGH
3255,SF,3001603,1,100.0,HIGH
3256,SF,3000582,4,100.0,HIGH
3257,SF,3000395,6,100.0,HIGH
3258,SF,3001535,3,100.0,HIGH
3259,SF,3000598,4,100.0,HIGH
3260,SF,3001321,1,100.0,HIGH
3261,SF,3000624,4,100.0,HIGH
3262,SF,3001797,1,100.0,HIGH
3263,SF,3001662,6,100.0,HIGH
3264,SF,3001784,1,100.0,HIGH
3265,SF,3001200,2,100.0,HIGH
3266,SF,3001946,5,100.0,HIGH
3267,SF,3000360,1,100.0,HIGH
3268,SF,3000326,1,100.0,HIGH
3269,SF,3000616,4,100.0,HIGH
3252,SF,3000235,2,100.0,HIGH
3251,SF,3000186,4,100.0,HIGH
3250,SF,3000282,15,100.0,HIGH
